,date,departamento,new_cases,new_deaths,median_age,population
10079,2020-05-07,STA MARTA D.E.,1,1.0,31.3,538612
10080,2020-05-08,STA MARTA D.E.,2,,31.3,538612
10081,2020-05-10,STA MARTA D.E.,3,,31.3,538612
10082,2020-05-11,STA MARTA D.E.,1,,31.3,538612
10083,2020-05-12,STA MARTA D.E.,5,,31.3,538612
10084,2020-05-13,STA MARTA D.E.,6,,31.3,538612
10085,2020-05-14,STA MARTA D.E.,16,,31.3,538612
10086,2020-05-15,STA MARTA D.E.,8,,31.3,538612
10087,2020-05-16,STA MARTA D.E.,13,,31.3,538612
10088,2020-05-18,STA MARTA D.E.,1,,31.3,538612
10089,2020-05-19,STA MARTA D.E.,2,,31.3,538612
10090,2020-05-20,STA MARTA D.E.,5,,31.3,538612
10091,2020-05-21,STA MARTA D.E.,7,,31.3,538612
10092,2020-05-22,STA MARTA D.E.,9,,31.3,538612
10093,2020-05-23,STA MARTA D.E.,1,2.0,31.3,538612
10094,2020-05-24,STA MARTA D.E.,3,,31.3,538612
10095,2020-05-25,STA MARTA D.E.,5,,31.3,538612
10096,2020-05-26,STA MARTA D.E.,15,,31.3,538612
10097,2020-05-27,STA MARTA D.E.,10,,31.3,538612
10098,2020-05-28,STA MARTA D.E.,7,,31.3,538612
10099,2020-05-29,STA MARTA D.E.,3,1.0,31.3,538612
10100,2020-05-30,STA MARTA D.E.,18,,31.3,538612
10101,2020-05-31,STA MARTA D.E.,12,,31.3,538612
10102,2020-06-01,STA MARTA D.E.,13,,31.3,538612
10103,2020-06-02,STA MARTA D.E.,9,1.0,31.3,538612
10104,2020-06-03,STA MARTA D.E.,25,,31.3,538612
10105,2020-06-04,STA MARTA D.E.,7,,31.3,538612
10106,2020-06-05,STA MARTA D.E.,9,,31.3,538612
10107,2020-06-06,STA MARTA D.E.,14,,31.3,538612
10108,2020-06-07,STA MARTA D.E.,2,,31.3,538612
10109,2020-06-08,STA MARTA D.E.,14,,31.3,538612
10110,2020-06-09,STA MARTA D.E.,8,,31.3,538612
10111,2020-06-10,STA MARTA D.E.,8,3.0,31.3,538612
10112,2020-06-12,STA MARTA D.E.,7,1.0,31.3,538612
10113,2020-06-13,STA MARTA D.E.,21,,31.3,538612
10114,2020-06-14,STA MARTA D.E.,8,3.0,31.3,538612
10115,2020-06-15,STA MARTA D.E.,9,1.0,31.3,538612
10116,2020-06-16,STA MARTA D.E.,15,3.0,31.3,538612
10117,2020-06-17,STA MARTA D.E.,19,2.0,31.3,538612
10118,2020-06-18,STA MARTA D.E.,36,5.0,31.3,538612
10119,2020-06-19,STA MARTA D.E.,21,2.0,31.3,538612
10120,2020-06-20,STA MARTA D.E.,24,1.0,31.3,538612
10121,2020-06-21,STA MARTA D.E.,53,1.0,31.3,538612
10122,2020-06-22,STA MARTA D.E.,12,2.0,31.3,538612
10123,2020-06-23,STA MARTA D.E.,24,2.0,31.3,538612
10124,2020-06-24,STA MARTA D.E.,49,3.0,31.3,538612
10125,2020-06-25,STA MARTA D.E.,35,3.0,31.3,538612
10126,2020-06-26,STA MARTA D.E.,39,3.0,31.3,538612
10127,2020-06-27,STA MARTA D.E.,50,2.0,31.3,538612
10128,2020-06-28,STA MARTA D.E.,73,3.0,31.3,538612
10129,2020-06-29,STA MARTA D.E.,14,2.0,31.3,538612
10130,2020-06-30,STA MARTA D.E.,41,4.0,31.3,538612
10131,2020-07-01,STA MARTA D.E.,34,9.0,31.3,538612
10132,2020-07-02,STA MARTA D.E.,52,7.0,31.3,538612
10133,2020-07-03,STA MARTA D.E.,22,4.0,31.3,538612
10134,2020-07-04,STA MARTA D.E.,45,1.0,31.3,538612
10135,2020-07-05,STA MARTA D.E.,19,7.0,31.3,538612
10136,2020-07-06,STA MARTA D.E.,48,8.0,31.3,538612
10137,2020-07-07,STA MARTA D.E.,92,2.0,31.3,538612
10138,2020-07-08,STA MARTA D.E.,23,6.0,31.3,538612
10139,2020-07-09,STA MARTA D.E.,113,6.0,31.3,538612
10140,2020-07-10,STA MARTA D.E.,67,2.0,31.3,538612
10141,2020-07-11,STA MARTA D.E.,78,11.0,31.3,538612
10142,2020-07-12,STA MARTA D.E.,25,4.0,31.3,538612
10143,2020-07-13,STA MARTA D.E.,69,1.0,31.3,538612
10144,2020-07-14,STA MARTA D.E.,63,3.0,31.3,538612
10145,2020-07-15,STA MARTA D.E.,24,6.0,31.3,538612
10146,2020-07-16,STA MARTA D.E.,182,8.0,31.3,538612
10147,2020-07-17,STA MARTA D.E.,248,7.0,31.3,538612
10148,2020-07-18,STA MARTA D.E.,240,7.0,31.3,538612
10149,2020-07-19,STA MARTA D.E.,159,4.0,31.3,538612
10150,2020-07-20,STA MARTA D.E.,105,3.0,31.3,538612
10151,2020-07-21,STA MARTA D.E.,121,9.0,31.3,538612
10152,2020-07-22,STA MARTA D.E.,70,5.0,31.3,538612
10153,2020-07-23,STA MARTA D.E.,61,4.0,31.3,538612
10154,2020-07-24,STA MARTA D.E.,28,6.0,31.3,538612
10155,2020-07-25,STA MARTA D.E.,45,6.0,31.3,538612
10156,2020-07-26,STA MARTA D.E.,286,4.0,31.3,538612
10157,2020-07-27,STA MARTA D.E.,102,7.0,31.3,538612
10158,2020-07-28,STA MARTA D.E.,168,8.0,31.3,538612
10159,2020-07-29,STA MARTA D.E.,133,6.0,31.3,538612
10160,2020-07-30,STA MARTA D.E.,197,6.0,31.3,538612
10161,2020-07-31,STA MARTA D.E.,53,8.0,31.3,538612
10162,2020-08-01,STA MARTA D.E.,331,5.0,31.3,538612
10163,2020-08-02,STA MARTA D.E.,178,3.0,31.3,538612
10164,2020-08-03,STA MARTA D.E.,224,10.0,31.3,538612
10165,2020-08-04,STA MARTA D.E.,86,4.0,31.3,538612
10166,2020-08-05,STA MARTA D.E.,295,8.0,31.3,538612
10167,2020-08-06,STA MARTA D.E.,152,4.0,31.3,538612
10168,2020-08-07,STA MARTA D.E.,173,3.0,31.3,538612
10169,2020-08-08,STA MARTA D.E.,127,7.0,31.3,538612
10170,2020-08-09,STA MARTA D.E.,77,3.0,31.3,538612
10171,2020-08-10,STA MARTA D.E.,202,8.0,31.3,538612
10172,2020-08-11,STA MARTA D.E.,197,8.0,31.3,538612
10173,2020-08-12,STA MARTA D.E.,226,4.0,31.3,538612
10174,2020-08-13,STA MARTA D.E.,220,8.0,31.3,538612
10175,2020-08-14,STA MARTA D.E.,207,6.0,31.3,538612
10176,2020-08-15,STA MARTA D.E.,99,7.0,31.3,538612
10177,2020-08-16,STA MARTA D.E.,216,8.0,31.3,538612
10178,2020-08-17,STA MARTA D.E.,91,5.0,31.3,538612
10179,2020-08-18,STA MARTA D.E.,184,3.0,31.3,538612
10180,2020-08-19,STA MARTA D.E.,93,5.0,31.3,538612
10181,2020-08-20,STA MARTA D.E.,95,2.0,31.3,538612
10182,2020-08-21,STA MARTA D.E.,90,7.0,31.3,538612
10183,2020-08-22,STA MARTA D.E.,116,5.0,31.3,538612
10184,2020-08-23,STA MARTA D.E.,41,3.0,31.3,538612
10185,2020-08-24,STA MARTA D.E.,165,8.0,31.3,538612
10186,2020-08-25,STA MARTA D.E.,111,4.0,31.3,538612
10187,2020-08-26,STA MARTA D.E.,57,6.0,31.3,538612
10188,2020-08-27,STA MARTA D.E.,89,7.0,31.3,538612
10189,2020-08-28,STA MARTA D.E.,83,7.0,31.3,538612
10190,2020-08-29,STA MARTA D.E.,95,1.0,31.3,538612
10191,2020-08-30,STA MARTA D.E.,129,2.0,31.3,538612
10192,2020-08-31,STA MARTA D.E.,108,6.0,31.3,538612
10193,2020-09-01,STA MARTA D.E.,47,1.0,31.3,538612
10194,2020-09-02,STA MARTA D.E.,71,2.0,31.3,538612
10195,2020-09-03,STA MARTA D.E.,88,6.0,31.3,538612
10196,2020-09-04,STA MARTA D.E.,76,5.0,31.3,538612
10197,2020-09-05,STA MARTA D.E.,42,3.0,31.3,538612
10198,2020-09-06,STA MARTA D.E.,24,6.0,31.3,538612
10199,2020-09-07,STA MARTA D.E.,31,3.0,31.3,538612
10200,2020-09-08,STA MARTA D.E.,112,2.0,31.3,538612
10201,2020-09-09,STA MARTA D.E.,27,,31.3,538612
10202,2020-09-10,STA MARTA D.E.,65,1.0,31.3,538612
10203,2020-09-11,STA MARTA D.E.,93,2.0,31.3,538612
10204,2020-09-12,STA MARTA D.E.,65,1.0,31.3,538612
10205,2020-09-13,STA MARTA D.E.,37,,31.3,538612
10206,2020-09-14,STA MARTA D.E.,27,4.0,31.3,538612
10207,2020-09-15,STA MARTA D.E.,49,2.0,31.3,538612
10208,2020-09-16,STA MARTA D.E.,43,3.0,31.3,538612
10209,2020-09-17,STA MARTA D.E.,76,3.0,31.3,538612
10210,2020-09-18,STA MARTA D.E.,32,4.0,31.3,538612
10211,2020-09-19,STA MARTA D.E.,81,2.0,31.3,538612
10212,2020-09-20,STA MARTA D.E.,40,3.0,31.3,538612
10213,2020-09-21,STA MARTA D.E.,5,2.0,31.3,538612
10214,2020-09-22,STA MARTA D.E.,69,2.0,31.3,538612
10215,2020-09-23,STA MARTA D.E.,67,1.0,31.3,538612
10216,2020-09-24,STA MARTA D.E.,25,,31.3,538612
10217,2020-09-25,STA MARTA D.E.,51,1.0,31.3,538612
10218,2020-09-26,STA MARTA D.E.,57,4.0,31.3,538612
10219,2020-09-27,STA MARTA D.E.,16,4.0,31.3,538612
10220,2020-09-28,STA MARTA D.E.,56,1.0,31.3,538612
10221,2020-09-29,STA MARTA D.E.,96,,31.3,538612
10222,2020-09-30,STA MARTA D.E.,7,2.0,31.3,538612
10223,2020-10-01,STA MARTA D.E.,25,,31.3,538612
10224,2020-10-02,STA MARTA D.E.,41,2.0,31.3,538612
10225,2020-10-03,STA MARTA D.E.,33,2.0,31.3,538612
10226,2020-10-04,STA MARTA D.E.,31,1.0,31.3,538612
10227,2020-10-05,STA MARTA D.E.,39,2.0,31.3,538612
10228,2020-10-06,STA MARTA D.E.,7,1.0,31.3,538612
10229,2020-10-07,STA MARTA D.E.,51,,31.3,538612
10230,2020-10-08,STA MARTA D.E.,51,,31.3,538612
10231,2020-10-09,STA MARTA D.E.,30,,31.3,538612
10232,2020-10-10,STA MARTA D.E.,43,,31.3,538612
10233,2020-10-11,STA MARTA D.E.,82,1.0,31.3,538612
10234,2020-10-12,STA MARTA D.E.,36,,31.3,538612
10235,2020-10-13,STA MARTA D.E.,64,3.0,31.3,538612
10236,2020-10-14,STA MARTA D.E.,29,3.0,31.3,538612
10237,2020-10-15,STA MARTA D.E.,21,1.0,31.3,538612
10238,2020-10-16,STA MARTA D.E.,50,,31.3,538612
10239,2020-10-17,STA MARTA D.E.,25,1.0,31.3,538612
10240,2020-10-18,STA MARTA D.E.,26,,31.3,538612
10241,2020-10-19,STA MARTA D.E.,36,1.0,31.3,538612
10242,2020-10-20,STA MARTA D.E.,46,1.0,31.3,538612
10243,2020-10-21,STA MARTA D.E.,34,,31.3,538612
10244,2020-10-22,STA MARTA D.E.,75,2.0,31.3,538612
10245,2020-10-23,STA MARTA D.E.,36,1.0,31.3,538612
10246,2020-10-24,STA MARTA D.E.,37,,31.3,538612
10247,2020-10-25,STA MARTA D.E.,46,,31.3,538612
10248,2020-10-26,STA MARTA D.E.,82,1.0,31.3,538612
10249,2020-10-27,STA MARTA D.E.,15,1.0,31.3,538612
10250,2020-10-28,STA MARTA D.E.,38,1.0,31.3,538612
10251,2020-10-29,STA MARTA D.E.,46,,31.3,538612
10252,2020-10-30,STA MARTA D.E.,43,,31.3,538612
10253,2020-10-31,STA MARTA D.E.,64,,31.3,538612
10254,2020-11-01,STA MARTA D.E.,96,,31.3,538612
10255,2020-11-02,STA MARTA D.E.,68,1.0,31.3,538612
10256,2020-11-03,STA MARTA D.E.,40,,31.3,538612
10257,2020-11-04,STA MARTA D.E.,39,,31.3,538612
10258,2020-11-05,STA MARTA D.E.,27,1.0,31.3,538612
10259,2020-11-06,STA MARTA D.E.,59,2.0,31.3,538612
10260,2020-11-07,STA MARTA D.E.,58,2.0,31.3,538612
10261,2020-11-08,STA MARTA D.E.,32,2.0,31.3,538612
10262,2020-11-09,STA MARTA D.E.,49,1.0,31.3,538612
10263,2020-11-10,STA MARTA D.E.,112,2.0,31.3,538612
10264,2020-11-11,STA MARTA D.E.,27,,31.3,538612
10265,2020-11-12,STA MARTA D.E.,26,3.0,31.3,538612
10266,2020-11-13,STA MARTA D.E.,114,,31.3,538612
10267,2020-11-14,STA MARTA D.E.,91,2.0,31.3,538612
10268,2020-11-15,STA MARTA D.E.,138,1.0,31.3,538612
10269,2020-11-16,STA MARTA D.E.,91,1.0,31.3,538612
10270,2020-11-17,STA MARTA D.E.,51,2.0,31.3,538612
10271,2020-11-18,STA MARTA D.E.,36,1.0,31.3,538612
10272,2020-11-19,STA MARTA D.E.,46,4.0,31.3,538612
10273,2020-11-20,STA MARTA D.E.,26,1.0,31.3,538612
10274,2020-11-21,STA MARTA D.E.,81,1.0,31.3,538612
10275,2020-11-22,STA MARTA D.E.,78,,31.3,538612
10276,2020-11-23,STA MARTA D.E.,110,,31.3,538612
10277,2020-11-24,STA MARTA D.E.,70,2.0,31.3,538612
10278,2020-11-25,STA MARTA D.E.,87,4.0,31.3,538612
10279,2020-11-26,STA MARTA D.E.,116,,31.3,538612
10280,2020-11-27,STA MARTA D.E.,140,1.0,31.3,538612
10281,2020-11-28,STA MARTA D.E.,149,4.0,31.3,538612
10282,2020-11-29,STA MARTA D.E.,88,3.0,31.3,538612
10283,2020-11-30,STA MARTA D.E.,167,3.0,31.3,538612
10284,2020-12-01,STA MARTA D.E.,162,1.0,31.3,538612
10285,2020-12-02,STA MARTA D.E.,58,1.0,31.3,538612
10286,2020-12-03,STA MARTA D.E.,121,2.0,31.3,538612
10287,2020-12-04,STA MARTA D.E.,123,,31.3,538612
10288,2020-12-05,STA MARTA D.E.,113,2.0,31.3,538612
10289,2020-12-06,STA MARTA D.E.,99,1.0,31.3,538612
10290,2020-12-07,STA MARTA D.E.,54,2.0,31.3,538612
10291,2020-12-08,STA MARTA D.E.,110,1.0,31.3,538612
10292,2020-12-09,STA MARTA D.E.,108,2.0,31.3,538612
10293,2020-12-10,STA MARTA D.E.,70,1.0,31.3,538612
10294,2020-12-11,STA MARTA D.E.,36,,31.3,538612
10295,2020-12-12,STA MARTA D.E.,43,3.0,31.3,538612
10296,2020-12-13,STA MARTA D.E.,54,2.0,31.3,538612
10297,2020-12-14,STA MARTA D.E.,120,4.0,31.3,538612
10298,2020-12-15,STA MARTA D.E.,71,4.0,31.3,538612
10299,2020-12-16,STA MARTA D.E.,143,,31.3,538612
10300,2020-12-17,STA MARTA D.E.,83,4.0,31.3,538612
10301,2020-12-18,STA MARTA D.E.,169,1.0,31.3,538612
10302,2020-12-19,STA MARTA D.E.,174,2.0,31.3,538612
10303,2020-12-20,STA MARTA D.E.,179,4.0,31.3,538612
10304,2020-12-21,STA MARTA D.E.,110,6.0,31.3,538612
10305,2020-12-22,STA MARTA D.E.,119,2.0,31.3,538612
10306,2020-12-23,STA MARTA D.E.,164,2.0,31.3,538612
10307,2020-12-24,STA MARTA D.E.,192,1.0,31.3,538612
10308,2020-12-25,STA MARTA D.E.,213,1.0,31.3,538612
10309,2020-12-26,STA MARTA D.E.,92,2.0,31.3,538612
10310,2020-12-27,STA MARTA D.E.,94,1.0,31.3,538612
10311,2020-12-28,STA MARTA D.E.,164,1.0,31.3,538612
10312,2020-12-29,STA MARTA D.E.,90,3.0,31.3,538612
10313,2020-12-30,STA MARTA D.E.,40,4.0,31.3,538612
10314,2020-12-31,STA MARTA D.E.,103,3.0,31.3,538612
10315,2021-01-01,STA MARTA D.E.,64,4.0,31.3,538612
10316,2021-01-02,STA MARTA D.E.,72,3.0,31.3,538612
10317,2021-01-03,STA MARTA D.E.,66,6.0,31.3,538612
10318,2021-01-04,STA MARTA D.E.,31,2.0,31.3,538612
10319,2021-01-05,STA MARTA D.E.,194,4.0,31.3,538612
10320,2021-01-06,STA MARTA D.E.,159,,31.3,538612
10321,2021-01-07,STA MARTA D.E.,72,4.0,31.3,538612
10322,2021-01-08,STA MARTA D.E.,95,1.0,31.3,538612
10323,2021-01-09,STA MARTA D.E.,100,3.0,31.3,538612
10324,2021-01-10,STA MARTA D.E.,221,1.0,31.3,538612
10325,2021-01-11,STA MARTA D.E.,141,4.0,31.3,538612
10326,2021-01-12,STA MARTA D.E.,195,,31.3,538612
10327,2021-01-13,STA MARTA D.E.,169,2.0,31.3,538612
10328,2021-01-14,STA MARTA D.E.,95,3.0,31.3,538612
10329,2021-01-15,STA MARTA D.E.,118,5.0,31.3,538612
10330,2021-01-16,STA MARTA D.E.,196,1.0,31.3,538612
10331,2021-01-17,STA MARTA D.E.,134,3.0,31.3,538612
10332,2021-01-18,STA MARTA D.E.,165,1.0,31.3,538612
10333,2021-01-19,STA MARTA D.E.,73,,31.3,538612
10334,2021-01-20,STA MARTA D.E.,217,2.0,31.3,538612
10335,2021-01-21,STA MARTA D.E.,179,2.0,31.3,538612
10336,2021-01-22,STA MARTA D.E.,86,4.0,31.3,538612
10337,2021-01-23,STA MARTA D.E.,141,,31.3,538612
10338,2021-01-24,STA MARTA D.E.,89,2.0,31.3,538612
10339,2021-01-25,STA MARTA D.E.,111,,31.3,538612
10340,2021-01-26,STA MARTA D.E.,133,3.0,31.3,538612
10341,2021-01-27,STA MARTA D.E.,109,1.0,31.3,538612
10342,2021-01-28,STA MARTA D.E.,123,4.0,31.3,538612
10343,2021-01-29,STA MARTA D.E.,139,,31.3,538612
10344,2021-01-30,STA MARTA D.E.,122,1.0,31.3,538612
10345,2021-01-31,STA MARTA D.E.,38,,31.3,538612
10346,2021-02-01,STA MARTA D.E.,48,3.0,31.3,538612
10347,2021-02-02,STA MARTA D.E.,117,3.0,31.3,538612
10348,2021-02-03,STA MARTA D.E.,184,3.0,31.3,538612
10349,2021-02-04,STA MARTA D.E.,81,2.0,31.3,538612
10350,2021-02-05,STA MARTA D.E.,65,3.0,31.3,538612
10351,2021-02-06,STA MARTA D.E.,95,3.0,31.3,538612
10352,2021-02-07,STA MARTA D.E.,44,2.0,31.3,538612
10353,2021-02-08,STA MARTA D.E.,111,2.0,31.3,538612
10354,2021-02-09,STA MARTA D.E.,91,2.0,31.3,538612
10355,2021-02-10,STA MARTA D.E.,80,2.0,31.3,538612
10356,2021-02-11,STA MARTA D.E.,81,2.0,31.3,538612
10357,2021-02-12,STA MARTA D.E.,47,2.0,31.3,538612
10358,2021-02-13,STA MARTA D.E.,126,1.0,31.3,538612
10359,2021-02-14,STA MARTA D.E.,121,2.0,31.3,538612
10360,2021-02-15,STA MARTA D.E.,26,3.0,31.3,538612
10361,2021-02-16,STA MARTA D.E.,49,1.0,31.3,538612
10362,2021-02-17,STA MARTA D.E.,31,1.0,31.3,538612
10363,2021-02-18,STA MARTA D.E.,90,1.0,31.3,538612
10364,2021-02-19,STA MARTA D.E.,123,2.0,31.3,538612
10365,2021-02-20,STA MARTA D.E.,126,4.0,31.3,538612
10366,2021-02-21,STA MARTA D.E.,53,2.0,31.3,538612
10367,2021-02-22,STA MARTA D.E.,34,2.0,31.3,538612
10368,2021-02-23,STA MARTA D.E.,65,2.0,31.3,538612
10369,2021-02-24,STA MARTA D.E.,48,1.0,31.3,538612
10370,2021-02-25,STA MARTA D.E.,33,4.0,31.3,538612
10371,2021-02-26,STA MARTA D.E.,92,2.0,31.3,538612
10372,2021-02-27,STA MARTA D.E.,89,2.0,31.3,538612
10373,2021-02-28,STA MARTA D.E.,92,4.0,31.3,538612
10374,2021-03-01,STA MARTA D.E.,107,1.0,31.3,538612
10375,2021-03-02,STA MARTA D.E.,265,4.0,31.3,538612
10376,2021-03-03,STA MARTA D.E.,235,5.0,31.3,538612
10377,2021-03-04,STA MARTA D.E.,196,3.0,31.3,538612
10378,2021-03-05,STA MARTA D.E.,168,6.0,31.3,538612
10379,2021-03-06,STA MARTA D.E.,258,9.0,31.3,538612
10380,2021-03-07,STA MARTA D.E.,215,3.0,31.3,538612
10381,2021-03-08,STA MARTA D.E.,86,2.0,31.3,538612
10382,2021-03-09,STA MARTA D.E.,159,3.0,31.3,538612
10383,2021-03-10,STA MARTA D.E.,248,6.0,31.3,538612
10384,2021-03-11,STA MARTA D.E.,184,1.0,31.3,538612
10385,2021-03-12,STA MARTA D.E.,191,2.0,31.3,538612
10386,2021-03-13,STA MARTA D.E.,276,7.0,31.3,538612
10387,2021-03-14,STA MARTA D.E.,157,9.0,31.3,538612
10388,2021-03-15,STA MARTA D.E.,108,7.0,31.3,538612
10389,2021-03-16,STA MARTA D.E.,206,6.0,31.3,538612
10390,2021-03-17,STA MARTA D.E.,255,9.0,31.3,538612
10391,2021-03-18,STA MARTA D.E.,334,6.0,31.3,538612
10392,2021-03-19,STA MARTA D.E.,244,4.0,31.3,538612
10393,2021-03-20,STA MARTA D.E.,184,10.0,31.3,538612
10394,2021-03-21,STA MARTA D.E.,359,8.0,31.3,538612
10395,2021-03-22,STA MARTA D.E.,184,14.0,31.3,538612
10396,2021-03-23,STA MARTA D.E.,232,7.0,31.3,538612
10397,2021-03-24,STA MARTA D.E.,393,5.0,31.3,538612
10398,2021-03-25,STA MARTA D.E.,390,13.0,31.3,538612
10399,2021-03-26,STA MARTA D.E.,469,10.0,31.3,538612
10400,2021-03-27,STA MARTA D.E.,401,7.0,31.3,538612
10401,2021-03-28,STA MARTA D.E.,217,10.0,31.3,538612
10402,2021-03-29,STA MARTA D.E.,205,9.0,31.3,538612
10403,2021-03-30,STA MARTA D.E.,245,9.0,31.3,538612
10404,2021-03-31,STA MARTA D.E.,267,13.0,31.3,538612
10405,2021-04-01,STA MARTA D.E.,452,2.0,31.3,538612
10406,2021-04-02,STA MARTA D.E.,342,7.0,31.3,538612
10407,2021-04-03,STA MARTA D.E.,310,14.0,31.3,538612
10408,2021-04-04,STA MARTA D.E.,345,18.0,31.3,538612
10409,2021-04-05,STA MARTA D.E.,631,17.0,31.3,538612
10410,2021-04-06,STA MARTA D.E.,374,9.0,31.3,538612
10411,2021-04-07,STA MARTA D.E.,359,10.0,31.3,538612
10412,2021-04-08,STA MARTA D.E.,226,14.0,31.3,538612
10413,2021-04-09,STA MARTA D.E.,181,9.0,31.3,538612
10414,2021-04-10,STA MARTA D.E.,182,14.0,31.3,538612
10415,2021-04-11,STA MARTA D.E.,422,12.0,31.3,538612
10416,2021-04-12,STA MARTA D.E.,294,13.0,31.3,538612
10417,2021-04-13,STA MARTA D.E.,388,15.0,31.3,538612
10418,2021-04-14,STA MARTA D.E.,490,17.0,31.3,538612
10419,2021-04-15,STA MARTA D.E.,300,16.0,31.3,538612
10420,2021-04-16,STA MARTA D.E.,422,14.0,31.3,538612
10421,2021-04-17,STA MARTA D.E.,414,20.0,31.3,538612
10422,2021-04-18,STA MARTA D.E.,471,8.0,31.3,538612
10423,2021-04-19,STA MARTA D.E.,599,17.0,31.3,538612
10424,2021-04-20,STA MARTA D.E.,333,13.0,31.3,538612
10425,2021-04-21,STA MARTA D.E.,377,12.0,31.3,538612
10426,2021-04-22,STA MARTA D.E.,415,9.0,31.3,538612
10427,2021-04-23,STA MARTA D.E.,458,11.0,31.3,538612
10428,2021-04-24,STA MARTA D.E.,243,1.0,31.3,538612
10429,2020-03-29,SUCRE,1,,31.3,949252
10430,2020-05-08,SUCRE,1,,31.3,949252
10431,2020-05-10,SUCRE,2,,31.3,949252
10432,2020-05-20,SUCRE,1,,31.3,949252
10433,2020-05-25,SUCRE,2,,31.3,949252
10434,2020-05-27,SUCRE,3,,31.3,949252
10435,2020-05-28,SUCRE,5,,31.3,949252
10436,2020-05-30,SUCRE,4,,31.3,949252
10437,2020-05-31,SUCRE,2,1.0,31.3,949252
10438,2020-06-01,SUCRE,3,,31.3,949252
10439,2020-06-02,SUCRE,1,,31.3,949252
10440,2020-06-03,SUCRE,22,,31.3,949252
10441,2020-06-04,SUCRE,25,,31.3,949252
10442,2020-06-05,SUCRE,8,,31.3,949252
10443,2020-06-06,SUCRE,17,1.0,31.3,949252
10444,2020-06-07,SUCRE,28,,31.3,949252
10445,2020-06-08,SUCRE,5,1.0,31.3,949252
10446,2020-06-09,SUCRE,12,2.0,31.3,949252
10447,2020-06-10,SUCRE,22,3.0,31.3,949252
10448,2020-06-11,SUCRE,7,1.0,31.3,949252
10449,2020-06-12,SUCRE,22,2.0,31.3,949252
10450,2020-06-13,SUCRE,17,4.0,31.3,949252
10451,2020-06-14,SUCRE,23,1.0,31.3,949252
10452,2020-06-15,SUCRE,2,2.0,31.3,949252
10453,2020-06-16,SUCRE,30,5.0,31.3,949252
10454,2020-06-17,SUCRE,28,3.0,31.3,949252
10455,2020-06-18,SUCRE,106,2.0,31.3,949252
10456,2020-06-19,SUCRE,43,4.0,31.3,949252
10457,2020-06-20,SUCRE,48,4.0,31.3,949252
10458,2020-06-21,SUCRE,40,5.0,31.3,949252
10459,2020-06-22,SUCRE,57,7.0,31.3,949252
10460,2020-06-23,SUCRE,54,6.0,31.3,949252
10461,2020-06-24,SUCRE,85,7.0,31.3,949252
10462,2020-06-25,SUCRE,112,13.0,31.3,949252
10463,2020-06-26,SUCRE,48,10.0,31.3,949252
10464,2020-06-27,SUCRE,81,12.0,31.3,949252
10465,2020-06-28,SUCRE,115,9.0,31.3,949252
10466,2020-06-29,SUCRE,60,4.0,31.3,949252
10467,2020-06-30,SUCRE,102,8.0,31.3,949252
10468,2020-07-01,SUCRE,118,4.0,31.3,949252
10469,2020-07-02,SUCRE,117,14.0,31.3,949252
10470,2020-07-03,SUCRE,59,10.0,31.3,949252
10471,2020-07-04,SUCRE,135,6.0,31.3,949252
10472,2020-07-05,SUCRE,142,11.0,31.3,949252
10473,2020-07-06,SUCRE,66,13.0,31.3,949252
10474,2020-07-07,SUCRE,109,15.0,31.3,949252
10475,2020-07-08,SUCRE,136,15.0,31.3,949252
10476,2020-07-09,SUCRE,136,10.0,31.3,949252
10477,2020-07-10,SUCRE,101,14.0,31.3,949252
10478,2020-07-11,SUCRE,43,13.0,31.3,949252
10479,2020-07-12,SUCRE,103,12.0,31.3,949252
10480,2020-07-13,SUCRE,60,8.0,31.3,949252
10481,2020-07-14,SUCRE,140,8.0,31.3,949252
10482,2020-07-15,SUCRE,49,8.0,31.3,949252
10483,2020-07-16,SUCRE,280,15.0,31.3,949252
10484,2020-07-17,SUCRE,383,10.0,31.3,949252
10485,2020-07-18,SUCRE,448,16.0,31.3,949252
10486,2020-07-19,SUCRE,202,7.0,31.3,949252
10487,2020-07-20,SUCRE,154,7.0,31.3,949252
10488,2020-07-21,SUCRE,263,6.0,31.3,949252
10489,2020-07-22,SUCRE,113,13.0,31.3,949252
10490,2020-07-23,SUCRE,123,12.0,31.3,949252
10491,2020-07-24,SUCRE,121,15.0,31.3,949252
10492,2020-07-25,SUCRE,140,4.0,31.3,949252
10493,2020-07-26,SUCRE,194,9.0,31.3,949252
10494,2020-07-27,SUCRE,114,5.0,31.3,949252
10495,2020-07-28,SUCRE,216,10.0,31.3,949252
10496,2020-07-29,SUCRE,74,7.0,31.3,949252
10497,2020-07-30,SUCRE,75,5.0,31.3,949252
10498,2020-07-31,SUCRE,111,8.0,31.3,949252
10499,2020-08-01,SUCRE,74,6.0,31.3,949252
10500,2020-08-02,SUCRE,113,7.0,31.3,949252
10501,2020-08-03,SUCRE,213,6.0,31.3,949252
10502,2020-08-04,SUCRE,170,3.0,31.3,949252
10503,2020-08-05,SUCRE,237,3.0,31.3,949252
10504,2020-08-06,SUCRE,249,5.0,31.3,949252
10505,2020-08-07,SUCRE,137,6.0,31.3,949252
10506,2020-08-08,SUCRE,111,7.0,31.3,949252
10507,2020-08-09,SUCRE,218,4.0,31.3,949252
